Word,Count
empreiteiros,1
privatizações,1
juntar,10
serem,6
MarianaGodoyEntrevista,7
Senador,5
Travesseiro,1
normal,7
tranquilo,3
Pô,3
galera,18
criticou,4
jornalista,26
expôs,1
Fred,2
caipirinhas,1
essência,1
viaja,2
deixem,4
voltou,3
companheira,1
banca,3
refinada,1
bobagem,7
saberei,1
diagnóstico,1
acometida,1
Síndrome,2
Talquei,1
SouMulherSouBolsonaro,2
SomosTodosCarvalhosa,1
STFVergonhaNacional,2
MARULA,1
nisso,8
tirada,1
lembrarem,1
ZICASBRABAS,1
pronunciou,6
pesquise,1
herdeira,4
desfilou,1
direta,9
lutar,10
Atropellan,1
halcón,1
carretera,1
by,1
at,6
subir,6
Amém,3
Sinta,1
orgulho,5
mim,35
valorizados,2
Accidente,2
acordo,7
feira,4
números,9
SemanaRenova,3
lembre,4
bateu,4
bad,1
tiazuda,1
conseguindo,1
15min,1
fama,1
almejava,1
feminista,14
excelente,17
quadro,2
amparar,1
digito,1
materia,2
somar,1
apoia,22
reconhecimento,6
expressiva,1
tomada,4
aumenta,3
racista,14
Lagartixa,1
Especialmente,1
están,2
full,3
allá,1
lo,27
desesperanza,1
genera,1
suspicacia,1
eso,2
mismo,2
sigue,2
primero,1
estaría,1
sería,1
tercera,4
consecutiva,2
quizás,1
sí,1
logre,1
llegar,1
conhece,26
Fernando,4
seguir,10
desesquerdizadora,1
conhecer,8
sabermos,2
desigual,2
Dança,1
motivacional,1
Necessitamos,2
enfrente,2
firme,21
conduziu,2
desordem,1
iguais,5
forte,21
recall,1
chegou,19
pesqui,1
PTZ,1
segregar,1
convergir,2
convergência,2
SNovo,1
Almoedo,1
legenda,2
aluguel,2
atacam,1
ente,2
Uhuuu,1
Emplaquei,1
carta,5
tola,1
concedeu,1
passada,7
paga,8
litro,1
derivados,1
petróleo,1
Sul,4
custam,1
MASCARA,1
cair,4
consome,1
agrotóxico,27
federais,1
controle,4
ChegadeAgrotoxicos,2
aceitando,1
líderes,3
Rousseff,1
Dirceu,2
Aloysio,1
Genoíno,1
Carlos,1
MinC,1
Franklin,1
Mirian,1
Datena,2
Barbárie,1
miséria,2
Pr,4
alerta,1
votarem,3
dibre,1
repreendido,1
Arranjaram,1
vitória,11
conheço,19
vá,14
Mostrem,1
lugares,3
comparar,10
descansar,3
idéia,20
implementada,2
prefeitura,2
profissionalização,1
administração,2
tradicionais,2
ameba,2
merece,25
monte,9
murros,1
focinho,1
SUPORTA,1
nação,20
entendendo,3
nordestino,3
conterrâneos,2
Paraibanos,1
espiando,1
apóio,2
Paraíbanos,2
famíliares,1
começou,8
deixaram,6
pastor,12
cristã,14
dissimulada,3
sbt,4
Conheça,2
sustentável,3
recebendo,2
prêmio,3
Telesena,1
maconheira,3
abortista,2
capitalismo,2
